



mspk_4_49_13.qasm	4	77	59	2	0.08602356910705566	0.7077290837833894	
hwb5-33-71.qasm	5	171	125	2	0.1649916172027588	0.4149499060480983	





mspk_4_49_13.qasm	4	77	59	2	0.06628608703613281	0.7074183593629408	
hwb5-33-71.qasm	5	171	125	2	0.15128350257873535	0.4152020111086908	
gf2^16mult_301_1325.qasm	48	3404	519	2	maximum supported dimension for an ndarray is 32, found 33

gf2^18mult_375_1671.qasm	54	4298	585	2	

mspk_hwb5_31_91_opt_38_80.qasm	5	182	144	2	0.16464781761169434	0.12465913823334769	





nth_prime5_inc-28-96.qasm	5	245	178	2	0.24480032920837402	0.2825276823403597	
mspk_4b15g_3.qasm	4	80	63	2	0.06324291229248047	0.21336102578767185	


gf2^6mult_41_185.qasm	18	484	173	2	0.7423274517059326	0.5239349988482721	




mspk_hwb4_12.qasm	4	49	37	2	0.04137372970581055	0.6993938055892667	



mspk_4_49_13.qasm	4	77	59	2	0.07957744598388672	0.7072785673382916	
hwb5-33-71.qasm	5	171	125	2	0.15834951400756836	0.4151511827386571	

mspk_hwb5_31_91_opt_38_80.qasm	5	182	144	2	0.2070016860961914	0.12621876952184574	





nth_prime5_inc-28-96.qasm	5	245	178	2	0.22601842880249023	0.281961775184616	
mspk_4b15g_3.qasm	4	80	63	2	0.06199193000793457	0.21327775368994445	






mspk_hwb4_12.qasm	4	49	37	2	0.042562246322631836	0.6993146595319172	
2of5d5-n7-gc11-qc32.qasm	7	82	57	2	0.06528019905090332	0.6994235926556261	


mspk_4b15g_1.qasm	4	88	71	2	0.06608843803405762	0.5821021317936681	
mspk_4b15g_5.qasm	4	86	66	2	0.06400108337402344	0.516321722037385	

mspk_4_49_14.qasm	4	78	60	2	0.06094837188720703	0.707250079955593	



nth_prime7_inc_1427_3172.qasm	7	6900	4813	2	70.11119484901428	0.07450593794199757	

mspk_nth_primes4_11.qasm	4	132	111	2	0.10108780860900879	0.6141380447777469	
ham3_fc.qasm	3	19	16	2	0.01836395263671875	0.9234174772023109	



hwb5-24-102.qasm	5	227	185	2	0.2074587345123291	0.30072655031829676	

4_49tc1.qasm	4	137	110	2	0.10983085632324219	0.6078021945550705	

rd84d1.qasm	15	283	113	2	0.2932565212249756	0.5250792387240436	


4b15g_5.qasm	4	106	78	2	0.08266592025756836	0.15599294730889005	










rd32.qasm	4	25	18	2	0.02177572250366211	0.9230303470992769	

nth_prime5_inc_25_103.qasm	5	249	203	2	0.23387932777404785	0.3949485256708645	



4b15g_2.qasm	4	143	115	2	0.11377692222595215	0.23257666642130648	
permanent3x3p3.qasm	20	1715	891	2	36.156726121902466	0.2659730636105628	
hwb7ps.qasm	10	936	706	2	1.912978172302246	0.14458063055519166	

hwb08-n8-gc1604-qc4862.qasm	8	12261	9687	2	278.70341086387634	0.05777585008968326	


hwb4tc.qasm	4	149	123	2	0.11446070671081543	0.6778231372875413	
mspk_nth_prime5_inc_29_91_opt_36_80.qasm	5	224	168	2	0.20293140411376953	0.44585618794986576	



nth_prime4_inc_d1.qasm	4	146	122	2	0.10866427421569824	0.5849780943031762	
nth_prime4_inc_15_51.qasm	4	110	92	2	0.08119082450866699	0.8644396050713109	

hwb5ps.qasm	8	607	468	2	0.8161001205444336	0.2448155945752483	

nth_prime4_inc_d2.qasm	4	132	112	2	0.0982968807220459	0.6143191350544133	

mspk_4b15g_2.qasm	4	78	59	2	0.0611724853515625	0.2828791798067143	


mspk_nth_primes4_12.qasm	4	90	70	2	0.06940793991088867	0.48685936198356006	
4b15g_1.qasm	4	107	80	2	0.08073067665100098	0.09335436429354761	

mspk_nth_primes4_13.qasm	4	90	70	2	0.07009124755859375	0.596747820339436	
3_17tc.qasm	3	32	25	2	0.027085542678833008	5.225063679035708e-17	

2of5d7-n6-gc9-qc268.qasm	6	786	656	2	1.4746415615081787	0.998275591802964	

mspk_4_49_12.qasm	4	77	59	2	0.05983924865722656	0.21349595050895348	
2of5d4-n7-gc12-qc31.qasm	7	83	58	2	0.06575202941894531	0.6033723418413208	

2of5d2.qasm	7	93	67	2	0.07293486595153809	0.7404465672787977	
rd73d2.qasm	10	186	94	2	0.16643118858337402	0.7092630799301748	


rd53d2.qasm	8	106	56	2	0.08521533012390137	0.4759978669035755	

nth_prime5_inc_29_91.qasm	5	234	175	2	0.2109978199005127	0.35431234302403153	



mod_5mod5-n6-gc7-qc429.qasm	6	1296	1079	2	3.1662747859954834	0.9979631127746148	

4b15g_3.qasm	4	123	101	2	0.09200572967529297	0.023046854550947547	
mod5d1.qasm	5	59	47	2	0.04878568649291992	0.6801590568838559	
ham7tc.qasm	7	175	147	2	0.16052722930908203	0.8730066972753101	

ham3tc.qasm	3	18	15	2	0.018080711364746094	0.9238795325112867	

mod_4mod5-n5-gc4-qc13.qasm	5	29	22	2	0.029623985290527344	0.9234174772023109	
hwb5_31_91.qasm	5	202	150	2	0.18568038940429688	0.1002020975506017	
hwb4-11-21.qasm	4	48	37	2	0.04036307334899902	0.6987836798199704	




9symd2.qasm	12	269	133	2	0.25917744636535645	0.7192352389601666	













hwb6_47_107.qasm	6	228	160	2	0.21575260162353516	0.383538370290675	





mod5d4.qasm	5	16	11	2	0.02006053924560547	0.9228763932416303	
4b15g_4.qasm	4	109	83	2	0.08437943458557129	0.07516811086688065	
5mod5_fc.qasm	6	248	197	2	0.23482513427734375	0.923052812221885	







mod5d2.qasm	5	52	38	2	0.04463624954223633	3.4608094818897764e-33	

4_49_fc.qasm	4	264	219	2	0.23291611671447754	0.30596137523215394	

nth_prime3_inc.qasm	3	17	14	2	0.01816868782043457	0.9238795325112866	

hwb6ps.qasm	9	688	484	2	1.2049012184143066	0.2462943308645823	

6symd2.qasm	10	177	76	2	0.16002297401428223	0.3431120001399288	
mspk_hwb4_13.qasm	4	52	39	2	0.04633951187133789	0.6991333339223215	
mspk_4b15g_4.qasm	4	78	63	2	0.06322860717773438	0.035162251165315	
5bitadder.qasm	11	146	98	2	0.13918375968933105	0.4901828900962245	

mspk_nth_primes4_14.qasm	4	79	60	2	0.0615689754486084	0.68247531337043	



2of5d3.qasm	6	172	143	2	0.1549537181854248	0.8310537735106927	
